0,395;0,435;0,472;0,506;0,534;0,559;0,581;0,6;0,62;0,634;0,653;0,663;0,679
0,398;0,437;0,472;0,506;0,534;0,559;0,582;0,599;0,619;0,637;0,655;0,667;0,679
0,395;0,438;0,472;0,506;0,534;0,559;0,578;0,598;0,617;0,636;0,652;0,665;0,679
0,396;0,438;0,474;0,508;0,533;0,559;0,581;0,596;0,618;0,635;0,654;0,664;0,679
0,398;0,437;0,474;0,504;0,536;0,559;0,58;0,597;0,616;0,635;0,651;0,664;0,679
0,395;0,438;0,473;0,505;0,536;0,561;0,584;0,599;0,618;0,637;0,652;0,662;0,68
0,395;0,439;0,472;0,508;0,534;0,559;0,58;0,6;0,62;0,637;0,652;0,663;0,68
0,397;0,438;0,472;0,507;0,533;0,561;0,578;0,601;0,617;0,636;0,654;0,661;0,68
0,396;0,436;0,473;0,509;0,532;0,559;0,58;0,604;0,619;0,636;0,654;0,664;0,68
0,394;0,437;0,473;0,507;0,532;0,56;0,582;0,603;0,618;0,638;0,655;0,664;0,681
0,396;0,438;0,473;0,508;0,534;0,559;0,581;0,603;0,618;0,638;0,655;0,666;0,681
0,398;0,437;0,472;0,505;0,535;0,561;0,578;0,603;0,621;0,637;0,657;0,665;0,68
0,397;0,436;0,472;0,505;0,535;0,56;0,579;0,602;0,62;0,635;0,654;0,666;0,681
0,397;0,437;0,472;0,507;0,534;0,559;0,584;0,601;0,617;0,636;0,655;0,666;0,68
0,396;0,437;0,473;0,504;0,533;0,562;0,579;0,601;0,619;0,638;0,654;0,666;0,679
0,396;0,437;0,474;0,506;0,532;0,557;0,579;0,602;0,617;0,637;0,653;0,666;0,68
0,394;0,436;0,473;0,504;0,532;0,562;0,579;0,601;0,618;0,635;0,653;0,668;0,68
